segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,soc_inicial_m4_pct,soc_final_m4_pct,soc_inicial_m5_pct,soc_final_m5_pct,soc_inicial_m6_pct,soc_final_m6_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv,monitor_bessm4_csv,monitor_bessm5_csv,monitor_bessm6_csv
59,PONTA,1025.75,12,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00059_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00059_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00059_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00059_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00059_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00059_PONTA.csv
60,FORA_PONTA,1028.75,84,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,67.7645,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00060_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00060_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00060_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00060_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00060_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00060_FORA_PONTA.csv
61,PONTA,1049.75,12,100.0,68.1866,100.0,68.1866,100.0,68.1866,100.0,68.1867,100.0,68.1867,100.0,68.1867,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00061_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00061_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00061_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00061_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00061_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00061_PONTA.csv
62,FORA_PONTA,1052.75,84,68.1866,100.0,68.1866,100.0,68.1866,100.0,68.1867,100.0,68.1867,100.0,68.1867,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00062_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00062_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00062_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00062_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00062_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00062_FORA_PONTA.csv
63,PONTA,1073.75,12,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00063_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00063_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00063_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00063_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00063_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00063_PONTA.csv
64,FORA_PONTA,1076.75,276,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,63.2252,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00064_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00064_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00064_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00064_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00064_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00064_FORA_PONTA.csv
65,PONTA,1145.75,12,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00065_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00065_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00065_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00065_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00065_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00065_PONTA.csv
66,FORA_PONTA,1148.75,84,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,70.9514,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00066_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00066_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00066_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00066_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00066_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00066_FORA_PONTA.csv
67,PONTA,1169.75,12,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00067_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00067_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00067_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00067_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00067_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00067_PONTA.csv
68,FORA_PONTA,1172.75,84,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,70.6192,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00068_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00068_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00068_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00068_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00068_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00068_FORA_PONTA.csv
69,PONTA,1193.75,12,100.0,70.6443,100.0,70.6442,100.0,70.6442,100.0,70.6443,100.0,70.6443,100.0,70.6443,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00069_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00069_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00069_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00069_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00069_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00069_PONTA.csv
70,FORA_PONTA,1196.75,84,70.6443,100.0,70.6442,100.0,70.6442,100.0,70.6443,100.0,70.6443,100.0,70.6443,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00070_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00070_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00070_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00070_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00070_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00070_FORA_PONTA.csv
71,PONTA,1217.75,12,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00071_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00071_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00071_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00071_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00071_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00071_PONTA.csv
72,FORA_PONTA,1220.75,84,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,69.8945,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00072_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00072_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00072_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00072_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00072_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00072_FORA_PONTA.csv
73,PONTA,1241.75,12,100.0,65.1312,100.0,65.1311,100.0,65.1311,100.0,65.1312,100.0,65.1312,100.0,65.1312,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00073_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00073_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00073_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00073_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00073_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00073_PONTA.csv
74,FORA_PONTA,1244.75,276,65.1312,100.0,65.1311,100.0,65.1311,100.0,65.1312,100.0,65.1312,100.0,65.1312,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00074_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00074_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00074_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00074_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00074_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00074_FORA_PONTA.csv
75,PONTA,1313.75,12,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00075_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00075_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00075_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00075_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00075_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00075_PONTA.csv
76,FORA_PONTA,1316.75,84,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,62.9059,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00076_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00076_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00076_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00076_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00076_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00076_FORA_PONTA.csv
77,PONTA,1337.75,12,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00077_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00077_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00077_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00077_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00077_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00077_PONTA.csv
78,FORA_PONTA,1340.75,84,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,60.8643,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00078_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00078_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00078_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00078_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00078_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00078_FORA_PONTA.csv
79,PONTA,1361.75,12,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00079_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00079_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00079_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00079_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00079_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00079_PONTA.csv
80,FORA_PONTA,1364.75,84,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,61.0637,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00080_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00080_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00080_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00080_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00080_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00080_FORA_PONTA.csv
81,PONTA,1385.75,12,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00081_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00081_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00081_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00081_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00081_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00081_PONTA.csv
82,FORA_PONTA,1388.75,84,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,64.4192,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM1_IN_s00082_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM2_IN_s00082_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM3_IN_s00082_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM4_IN_s00082_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM5_IN_s00082_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 020 segmentos_pass1_sem_hvac_int\UFSM_Mon_BESSM6_IN_s00082_FORA_PONTA.csv
